"0"
"Age (years) 
Male 
Female  Unknown  Total"
"0-9"
"10-19"
"20-29 
  
1 
  
1"
"30-39"
"40-49 
4 
1 
  
5"
"50-59 
12 
3 
  
15"
"60-69 
20 
6 
  
26"
"70-79 
69 
20 
  
89"
"80-89 
126 
81 
1 
208"
"90+ 
24 
20 
  
42"
"unknown 
1 
  
  
1"
"Total 
256 
132 
1 
389"
